,0
16184,22.5
16185,24.4
16186,25.7
16187,25.7
16188,27.8
16189,28.2
16190,27.8
16191,28.5
16192,28.5
16193,25.7
16194,23.7
16195,24.6
16196,24.6
16197,24.2
16198,24.2
16199,23.7
16200,22.4
16201,21.8
16202,21.3
16203,20.6
16204,20.6
16205,20.6
16206,20.1
16207,20.3
16208,21.0
16209,23.9
16210,23.8
16211,25.8
16212,27.1
16213,25.2
16214,25.2
16215,25.4
16216,24.9
16217,23.7
16218,23.2
16219,22.9
16220,22.7
16221,23.2
16222,22.7
16223,23.2
16224,21.9
16225,21.9
16226,21.9
16227,21.9
16228,21.9
16229,21.5
16230,21.5
16231,21.5
16232,21.9
16233,22.6
16234,22.6
16235,23.1
16236,22.5
16237,22.2
16238,22.1
16239,22.0
16240,22.0
16241,22.0
16242,22.0
16243,21.2
16244,21.2
16245,20.9
16246,20.5
16247,20.5
16248,20.1
16249,19.6
16250,19.5
16251,19.3
16252,19.2
16253,19.0
16254,18.8
16255,18.7
16256,18.6
16257,19.0
16258,18.7
16259,18.7
16260,18.5
16261,17.9
16262,17.8
16263,17.7
16264,17.0
16265,21.4
16266,20.5
16267,17.4
16268,17.3
16269,17.1
16270,17.2
16271,17.2
16272,16.9
16273,17.1
16274,16.7
16275,16.7
16276,16.7
16277,16.7
16278,16.5
16279,16.8
16280,18.1
16281,19.6
16282,22.7
16283,21.7
16284,21.7
16285,22.7
16286,25.9
16287,21.5
16288,20.5
16289,21.5
16290,19.9
16291,20.0
16292,19.8
16293,19.8
16294,19.9
16295,19.9
16296,19.7
16297,19.7
16298,19.8
16299,19.8
16300,19.8
16301,19.8
16302,19.9
16303,20.3
16304,20.9
16305,20.8
16306,20.8
16307,21.1
16308,22.7
16309,22.5
16310,22.6
16311,21.7
16312,22.0
16313,21.7
16314,21.6
16315,21.9
16316,22.0
16317,22.3
16318,22.7
16319,24.5
16320,22.5
16321,22.6
16322,22.8
16323,22.6
16324,22.6
16325,22.0
16326,22.1
16327,22.1
16328,23.3
16329,25.2
16330,25.9
16331,28.1
16332,28.1
16333,28.4
16334,28.2
16335,28.1
16336,25.9
16337,25.9
16338,24.7
16339,24.4
16340,24.0
16341,24.0
16342,23.8
16343,23.9
16344,23.7
16345,23.5
16346,21.7
16347,21.7
16348,21.5
16349,21.7
16350,21.0
16351,21.0
16352,22.1
16353,21.7
16354,27.2
16355,27.5
16356,29.8
16357,29.3
16358,26.9
16359,27.1
16360,26.3
16361,26.3
16362,23.9
16363,25.6
16364,25.1
16365,25.1
16366,24.9
16367,24.9
16368,24.9
16369,24.8
16370,25.5
16371,25.0
16372,25.3
16373,25.2
16374,25.6
16375,24.9
16376,25.8
16377,27.5
16378,28.7
16379,29.4
16380,29.8
16381,30.3
16382,30.2
16383,29.5
16384,28.5
16385,27.5
16386,26.7
16387,26.2
16388,25.5
16389,25.5
16390,25.2
16391,24.9
16392,24.8
16393,27.3
16394,25.5
16395,25.5
16396,25.3
16397,26.0
16398,26.0
16399,25.8
16400,26.0
16401,24.6
16402,24.6
16403,24.6
16404,23.3
16405,23.1
16406,22.5
16407,22.3
16408,21.8
16409,21.8
16410,21.1
16411,21.0
16412,21.0
16413,21.0
16414,21.1
16415,21.1
16416,21.0
16417,20.9
16418,20.7
16419,20.7
16420,20.9
16421,20.2
16422,19.7
16423,19.7
16424,19.6
16425,19.3
16426,19.4
16427,19.4
16428,19.6
16429,18.8
16430,19.1
16431,19.1
16432,19.1
16433,18.8
16434,18.9
16435,18.7
16436,18.9
16437,18.9
16438,18.9
16439,18.8
16440,18.6
16441,18.6
16442,18.6
16443,18.8
16444,18.8
16445,18.8
16446,18.9
16447,19.1
16448,19.3
16449,19.2
16450,19.2
16451,19.7
16452,19.900000000000002
16453,19.8
16454,19.8
16455,19.8
16456,19.2
16457,19.2
16458,19.4
16459,19.900000000000002
16460,19.900000000000002
16461,19.900000000000002
16462,20.0
16463,19.900000000000002
16464,20.0
16465,20.0
16466,19.2
16467,19.5
16468,19.8
16469,19.900000000000002
16470,19.900000000000002
16471,19.900000000000002
16472,19.900000000000002
16473,20.3
16474,20.8
16475,21.2
16476,21.6
16477,21.1
16478,21.0
16479,20.7
16480,20.8
16481,20.6
16482,20.6
16483,20.7
16484,20.7
16485,20.7
16486,20.8
16487,20.7
16488,20.7
16489,20.6
16490,20.6
16491,20.5
16492,20.0
16493,19.9
16494,19.9
16495,19.9
16496,19.8
16497,19.8
16498,20.4
16499,20.4
16500,20.6
16501,19.8
16502,20.3
16503,19.9
16504,20.3
16505,19.9
16506,19.8
16507,19.7
16508,19.7
16509,19.7
16510,19.5
16511,19.5
16512,18.9
16513,18.9
16514,18.7
16515,18.6
16516,18.7
16517,18.8
16518,19.0
16519,19.0
16520,19.0
16521,18.7
16522,18.8
16523,18.7
16524,18.9
16525,19.3
16526,19.0
16527,18.8
16528,19.0
16529,19.0
16530,18.9
16531,18.9
16532,18.7
16533,18.7
16534,18.5
16535,18.4
16536,18.5
16537,18.6
16538,18.9
16539,18.9
16540,18.9
16541,19.3
16542,19.4
16543,19.4
16544,20.0
16545,20.0
16546,20.2
16547,20.8
16548,21.1
16549,20.8
16550,21.7
16551,21.3
16552,21.3
16553,21.3
16554,21.3
16555,21.4
16556,21.4
16557,21.2
16558,21.1
16559,21.1
16560,20.9
16561,21.1
16562,21.1
16563,21.3
16564,21.3
16565,21.4
16566,21.4
16567,21.7
16568,21.7
16569,21.7
16570,21.7
16571,22.1
16572,22.0
16573,22.3
16574,22.9
16575,22.9
16576,22.9
16577,22.2
16578,22.2
16579,22.4
16580,22.4
16581,22.4
16582,22.4
16583,22.5
16584,22.0
16585,22.0
16586,22.0
16587,22.0
16588,22.0
16589,22.100000000000005
16590,22.0
16591,22.3
16592,22.4
16593,23.2
16594,23.2
16595,22.4
16596,22.7
16597,24.4
16598,23.3
16599,23.1
16600,23.3
16601,23.1
16602,22.2
16603,22.7
16604,22.5
16605,22.3
16606,22.3
16607,22.2
16608,22.0
16609,22.100000000000005
16610,22.100000000000005
16611,22.100000000000005
16612,21.9
16613,22.0
16614,21.9
16615,21.8
16616,21.8
16617,21.8
16618,21.8
16619,22.0
16620,21.8
16621,22.2
16622,22.2
16623,22.0
16624,21.9
16625,21.8
16626,21.8
16627,21.3
16628,22.3
16629,22.3
16630,21.1
16631,22.5
16632,19.8
16633,19.3
16634,19.3
16635,19.0
16636,18.9
16637,18.9
16638,18.9
16639,19.3
16640,19.3
16641,19.3
16642,18.9
16643,18.9
16644,18.7
16645,18.5
16646,18.4
16647,18.5
16648,18.3
16649,18.0
16650,18.0
16651,17.9
16652,17.8
16653,17.6
16654,17.3
16655,17.4
16656,16.9
16657,16.9
16658,16.3
16659,16.3
16660,16.4
16661,16.1
16662,16.0
16663,16.0
16664,16.0
16665,16.3
16666,17.1
16667,17.1
16668,17.6
16669,17.7
16670,17.8
16671,17.9
16672,17.3
16673,17.7
16674,17.2
16675,17.2
16676,17.3
16677,17.1
16678,16.6
16679,16.6
16680,16.6
16681,16.8
16682,16.2
16683,19.4
16684,19.4
16685,16.8
16686,16.8
16687,16.9
16688,17.3
16689,17.6
16690,18.0
16691,18.2
16692,19.6
16693,19.0
16694,19.1
16695,19.1
16696,18.9
16697,18.2
16698,17.9
16699,17.9
16700,18.0
16701,17.9
16702,18.0
16703,18.2
16704,18.3
16705,18.3
16706,18.1
16707,18.3
16708,18.7
16709,18.6
16710,19.2
16711,19.5
16712,19.8
16713,20.1
16714,20.1
16715,20.4
16716,20.2
16717,20.0
16718,20.9
16719,20.9
16720,20.5
16721,20.0
16722,19.1
16723,19.8
16724,20.0
16725,19.6
16726,19.4
16727,19.1
16728,18.8
16729,18.2
16730,17.9
16731,17.5
16732,17.2
16733,17.1
16734,17.2
16735,17.1
16736,14.5
16737,16.7
16738,16.7
16739,16.7
16740,16.7
16741,16.5
16742,16.3
16743,16.4
16744,16.4
16745,16.6
16746,16.6
16747,16.8
16748,16.6
16749,16.6
16750,16.6
16751,16.6
16752,16.6
16753,16.6
16754,16.5
16755,16.4
16756,16.5
16757,16.5
16758,16.5
16759,16.8
16760,16.8
16761,16.8
16762,17.7
16763,17.9
16764,18.1
16765,18.4
16766,18.0
16767,18.9
16768,19.1
16769,17.0
16770,17.0
16771,17.0
16772,17.2
16773,17.6
16774,17.7
16775,17.6
16776,17.7
16777,17.9
16778,17.8
16779,18.1
16780,18.6
16781,18.6
16782,18.5
16783,18.7
16784,18.7
16785,19.0
16786,19.6
16787,19.9
16788,19.8
16789,20.5
16790,20.2
16791,20.2
16792,20.1
16793,20.1
16794,20.9
16795,20.9
16796,20.5
16797,20.9
16798,20.9
16799,20.9
16800,21.0
16801,20.9
16802,21.1
16803,21.1
16804,21.3
16805,21.3
16806,21.2
16807,19.0
16808,21.8
16809,23.4
16810,20.9
16811,20.9
16812,25.0
16813,25.0
16814,25.0
16815,24.0
16816,21.1
16817,23.6
16818,23.4
16819,17.7
16820,23.4
16821,23.4
16822,23.3
16823,15.0
16824,22.9
16825,22.399999999999995
16826,18.6
16827,21.1
16828,20.7
16829,21.0
16830,21.3
16831,21.0
16832,17.7
16833,20.4
16834,20.0
16835,20.5
16836,19.9
16837,19.7
16838,19.2
16839,18.7
16840,20.9
16841,18.3
16842,17.8
16843,17.7
16844,17.7
16845,17.4
16846,17.7
16847,17.4
16848,16.7
16849,18.0
16850,17.9
16851,17.6
16852,17.2
16853,15.5
16854,16.4
16855,16.1
16856,17.6
16857,17.6
16858,18.5
16859,18.5
16860,18.5
16861,18.5
16862,18.5
16863,18.5
16864,18.0
16865,15.8
16866,15.5
16867,15.1
16868,14.9
16869,14.9
16870,15.1
16871,15.2
16872,15.0
16873,14.6
16874,14.5
16875,14.5
16876,14.7
16877,14.7
16878,14.7
16879,15.5
16880,16.7
16881,19.1
16882,20.8
16883,22.3
16884,22.7
16885,22.7
16886,23.9
16887,23.7
16888,22.9
16889,21.6
16890,20.5
16891,19.5
16892,18.3
16893,18.2
16894,17.2
16895,18.3
16896,16.3
16897,16.3
16898,16.2
16899,16.0
16900,16.0
16901,15.8
16902,17.2
16903,15.4
16904,15.8
16905,17.4
16906,17.4
16907,21.2
16908,21.8
16909,23.0
16910,22.7
16911,18.5
16912,21.8
16913,21.0
16914,20.5
16915,20.3
16916,20.1
16917,20.1
16918,20.1
16919,19.9
16920,18.9
16921,18.9
16922,18.2
16923,18.1
16924,17.8
16925,17.5
16926,17.3
16927,17.1
16928,17.1
16929,16.7
16930,16.3
16931,15.9
16932,15.8
16933,15.6
16934,15.6
16935,15.4
16936,15.4
16937,15.1
16938,14.7
16939,14.4
16940,14.3
16941,14.4
16942,14.7
16943,15.2
16944,15.4
16945,15.4
16946,15.9
16947,16.2
16948,15.9
16949,15.4
16950,16.0
16951,16.0
16952,16.2
16953,16.8
16954,17.8
16955,18.1
16956,19.4
16957,18.5
16958,19.4
16959,18.4
16960,18.3
16961,17.2
16962,15.8
16963,16.6
16964,16.6
16965,16.6
16966,16.6
16967,16.1
16968,15.8
16969,15.3
16970,14.3
16971,14.0
16972,13.8
16973,14.2
16974,14.2
16975,14.5
16976,15.1
16977,16.3
16978,17.8
16979,18.0
16980,18.4
16981,18.4
16982,18.4
16983,18.7
16984,18.0
16985,17.8
16986,17.8
16987,17.3
16988,17.3
16989,17.3
16990,16.9
16991,16.7
16992,16.1
16993,16.7
16994,15.4
16995,12.8
16996,15.4
16997,14.8
16998,14.9
16999,14.7
17000,17.5
17001,17.5
17002,17.5
17003,18.4
17004,17.8
17005,17.8
17006,17.3
17007,17.3
17008,17.1
17009,16.9
17010,16.9
17011,16.6
17012,16.6
17013,16.5
17014,16.5
17015,16.8
17016,16.7
17017,16.9
17018,16.9
17019,16.7
17020,17.2
17021,17.0
17022,17.4
17023,17.4
17024,17.6
17025,18.0
17026,18.7
17027,19.2
17028,19.1
17029,19.3
17030,19.5
17031,19.2
17032,23.0
17033,18.6
17034,18.6
17035,18.3
17036,18.2
17037,18.2
17038,18.3
17039,18.3
17040,18.0
17041,16.0
17042,16.0
17043,16.4
17044,16.4
17045,16.3
17046,15.9
17047,15.8
17048,15.8
17049,16.1
17050,22.9
17051,24.7
17052,24.4
17053,24.1
17054,24.1
17055,23.4
17056,23.4
17057,22.3
17058,19.2
17059,20.7
17060,19.2
17061,19.2
17062,19.2
17063,18.6
17064,19.2
17065,17.3
17066,17.9
17067,17.6
17068,17.3
17069,17.7
17070,17.4
17071,17.5
17072,17.9
17073,18.6
17074,19.8
17075,22.3
17076,21.7
17077,25.0
17078,21.9
17079,21.5
17080,20.8
17081,20.5
17082,20.5
17083,19.4
17084,19.1
17085,19.1
17086,18.6
17087,18.2
17088,17.9
17089,17.5
17090,17.4
17091,17.5
17092,17.4
17093,17.4
17094,16.7
17095,16.4
17096,16.8
17097,18.5
17098,20.5
17099,22.7
17100,22.9
17101,24.1
17102,24.2
17103,23.0
17104,23.5
17105,20.8
17106,20.0
17107,19.5
17108,19.2
17109,19.1
17110,19.1
17111,19.0
17112,19.1
17113,19.8
17114,19.0
17115,19.0
17116,14.6
17117,16.9
17118,18.5
17119,18.6
17120,18.6
17121,20.3
17122,20.3
17123,20.3
17124,20.2
17125,20.0
17126,21.4
17127,19.6
17128,19.2
17129,18.6
17130,18.4
17131,18.4
17132,18.4
17133,18.3
17134,18.2
17135,18.0
17136,18.0
17137,17.9
17138,17.5
17139,17.8
17140,17.5
17141,17.6
17142,17.7
17143,17.7
17144,14.0
17145,18.8
17146,20.3
17147,21.2
17148,20.0
17149,21.8
17150,21.7
17151,21.7
17152,21.6
17153,20.7
17154,17.8
17155,19.7
17156,19.9
17157,19.9
17158,19.8
17159,19.9
17160,16.4
17161,20.2
17162,20.1
17163,19.8
17164,19.8
17165,19.9
17166,20.1
17167,20.2
17168,20.3
17169,21.6
17170,21.6
17171,21.9
17172,20.3
17173,23.1
17174,24.1
17175,24.3
17176,23.8
17177,23.3
17178,22.7
17179,20.7
17180,21.6
17181,20.8
17182,20.6
17183,20.2
17184,19.7
17185,19.4
17186,19.0
17187,18.9
17188,18.9
17189,19.2
17190,18.5
17191,18.2
17192,18.5
17193,21.9
17194,18.8
17195,19.2
17196,19.3
17197,19.6
17198,19.1
17199,18.8
17200,18.8
17201,19.2
17202,17.7
17203,16.9
17204,16.2
17205,16.2
17206,15.1
17207,14.7
17208,13.7
17209,13.7
17210,21.0
17211,13.2
17212,13.2
17213,12.6
17214,12.6
17215,12.6
17216,12.5
17217,12.1
17218,12.1
17219,12.6
17220,12.7
17221,12.8
17222,13.2
17223,14.0
17224,13.9
17225,13.1
17226,12.6
17227,12.1
17228,11.8
17229,11.7
17230,11.8
17231,11.7
17232,12.6
17233,11.9
17234,11.6
17235,11.4
17236,11.2
17237,11.3
17238,12.6
17239,11.3
17240,11.9
17241,12.6
17242,13.9
17243,13.9
17244,14.1
17245,14.1
17246,14.4
17247,14.5
17248,14.6
17249,14.6
17250,14.6
17251,14.3
17252,13.9
17253,13.9
17254,13.9
17255,14.0
17256,14.0
17257,14.0
17258,14.4
17259,13.4
17260,13.4
17261,12.8
17262,13.0
17263,12.7
17264,13.4
17265,14.7
17266,17.0
17267,12.7
17268,19.7
17269,19.8
17270,19.7
17271,19.2
17272,18.4
17273,15.9
17274,17.1
17275,16.8
17276,16.3
17277,16.2
17278,16.2
17279,16.4
17280,15.6
17281,15.6
17282,15.4
17283,15.3
17284,14.2
17285,13.7
17286,13.7
17287,13.7
17288,14.8
17289,14.8
17290,14.8
17291,15.2
17292,15.4
17293,15.6
17294,16.4
17295,16.2
17296,16.1
17297,15.9
17298,15.9
17299,15.7
17300,15.8
17301,15.9
17302,15.9
17303,16.1
17304,15.9
17305,15.9
17306,16.1
17307,16.1
17308,15.9
17309,16.0
17310,15.6
17311,13.4
17312,13.4
17313,16.8
17314,19.8
17315,19.7
17316,22.7
17317,19.3
17318,23.3
17319,22.2
17320,22.2
17321,21.4
17322,20.5
17323,19.7
17324,18.7
17325,18.7
17326,18.5
17327,18.8
17328,19.0
17329,18.7
17330,18.7
17331,18.5
17332,19.0
17333,19.0
17334,18.7
17335,18.4
17336,18.8
17337,20.0
17338,21.3
17339,23.4
17340,24.7
17341,25.5
17342,25.4
17343,23.4
17344,22.2
17345,21.5
17346,20.6
17347,20.8
17348,20.8
17349,20.8
17350,20.8
17351,20.6
17352,20.3
17353,20.1
17354,20.1
17355,19.3
17356,19.3
17357,19.2
17358,19.5
17359,19.0
17360,15.9
17361,17.3
17362,17.3
17363,17.3
17364,18.6
17365,19.4
17366,18.6
17367,20.3
17368,18.1
17369,18.1
17370,18.1
17371,17.9
17372,18.1
17373,17.4
17374,17.3
17375,17.2
17376,16.9
17377,16.9
17378,16.4
17379,16.4
17380,15.8
17381,15.8
17382,16.0
17383,16.0
17384,14.8
17385,16.4
17386,16.7
17387,16.7
17388,16.8
17389,16.8
17390,17.1
17391,17.1
17392,17.1
17393,17.1
17394,17.3
17395,17.3
17396,17.3
17397,17.7
17398,17.7
17399,17.8
17400,17.8
17401,17.8
17402,17.5
17403,17.8
17404,17.8
17405,18.6
17406,18.9
17407,18.1
17408,18.1
17409,18.4
17410,17.9
17411,17.3
17412,17.3
17413,16.8
17414,17.1
17415,17.1
17416,15.0
17417,14.8
17418,14.8
17419,15.1
17420,14.8
17421,14.8
17422,14.8
17423,14.8
17424,14.4
17425,14.4
17426,13.6
17427,13.2
17428,12.6
17429,12.0
17430,11.7
17431,12.0
17432,12.3
17433,15.8
17434,15.4
17435,15.8
17436,15.7
17437,16.3
17438,16.3
17439,15.5
17440,14.9
17441,13.800000000000002
17442,13.800000000000002
17443,13.7
17444,13.7
17445,13.7
17446,13.800000000000002
17447,13.800000000000002
17448,16.0
17449,14.9
17450,13.7
17451,14.2
17452,14.2
17453,14.2
17454,14.1
17455,14.5
17456,14.9
17457,15.9
17458,17.8
17459,18.9
17460,19.5
17461,20.6
17462,20.6
17463,23.3
17464,20.4
17465,20.4
17466,20.4
17467,17.6
17468,16.6
17469,15.8
17470,15.2
17471,14.7
17472,14.2
17473,14.2
17474,13.2
17475,13.2
17476,13.2
17477,12.5
17478,12.5
17479,12.0
17480,12.7
17481,14.3
17482,16.7
17483,19.5
17484,23.4
17485,22.3
17486,23.3
17487,23.3
17488,20.9
17489,20.1
17490,19.8
17491,18.5
17492,17.6
17493,16.6
17494,16.6
17495,18.7
17496,15.9
17497,15.0
17498,15.0
17499,15.0
17500,18.5
17501,13.7
17502,14.5
17503,13.5
17504,14.5
17505,16.2
17506,19.2
17507,21.7
17508,23.1
17509,24.4
17510,24.5
17511,24.1
17512,23.3
17513,21.9
17514,21.2
17515,20.2
17516,20.2
17517,20.3
17518,19.9
17519,20.1
17520,20.9
17521,20.1
17522,20.1
17523,20.1
17524,19.7
17525,19.5
17526,19.7
17527,20.0
17528,20.0
17529,20.8
17530,22.9
17531,22.7
17532,25.7
17533,26.2
17534,26.4
17535,26.4
17536,25.4
17537,24.3
17538,19.2
17539,19.2
17540,22.5
17541,22.0
17542,22.0
17543,21.5
17544,20.2
17545,20.0
17546,19.8
17547,19.4
17548,19.4
17549,19.4
17550,19.4
17551,19.2
17552,19.4
17553,20.7
17554,21.9
17555,23.5
17556,24.6
17557,21.2
17558,20.5
17559,21.2
17560,21.2
17561,20.7
17562,20.7
17563,20.7
17564,23.7
17565,20.6
17566,20.5
17567,21.0
17568,20.0
17569,20.9
17570,20.6
17571,19.5
17572,19.5
17573,18.0
17574,18.0
17575,18.0
17576,18.7
17577,18.4
17578,18.4
17579,18.6
17580,18.6
17581,18.6
17582,18.5
17583,18.4
17584,18.1
17585,18.0
17586,18.0
17587,17.9
17588,17.9
17589,19.1
17590,19.4
17591,19.1
17592,17.4
17593,17.4
17594,17.5
17595,17.5
17596,17.7
17597,17.5
17598,17.5
17599,17.7
17600,18.1
17601,18.6
17602,18.8
17603,19.3
17604,19.6
17605,19.9
17606,20.1
17607,20.3
17608,17.3
17609,20.7
17610,20.7
17611,20.9
17612,21.0
17613,20.7
17614,19.4
17615,19.4
17616,18.4
17617,17.7
17618,17.7
17619,16.8
17620,16.8
17621,16.7
17622,16.8
17623,16.8
17624,16.5
17625,15.9
17626,16.0
17627,15.1
17628,15.1
17629,16.0
17630,16.0
17631,16.0
17632,18.8
17633,15.4
17634,15.4
17635,15.5
17636,15.6
17637,15.6
17638,15.1
17639,14.9
17640,15.0
17641,14.9
17642,14.9
17643,15.2
17644,15.2
17645,15.3
17646,15.1
17647,15.1
17648,15.9
17649,16.8
17650,18.4
17651,19.5
17652,18.5
17653,20.5
17654,20.5
17655,20.5
17656,20.5
17657,20.5
17658,18.2
17659,17.6
17660,17.5
17661,17.7
17662,17.7
17663,17.7
17664,17.4
17665,15.3
17666,15.7
17667,15.3
17668,15.3
17669,14.9
17670,15.7
17671,14.9
17672,16.5
17673,17.4
17674,18.9
17675,20.1
17676,20.0
17677,20.0
17678,19.3
17679,19.3
17680,18.8
17681,14.9
17682,14.9
17683,17.5
17684,17.2
17685,16.9
17686,16.3
17687,16.0
17688,15.6
17689,15.3
17690,15.7
17691,15.6
17692,16.5
17693,16.2
17694,16.1
17695,16.1
17696,16.1
17697,16.4
17698,16.9
17699,11.2
17700,18.5
17701,18.2
17702,17.7
17703,17.7
17704,17.4
17705,16.6
17706,16.0
17707,17.6
17708,14.9
17709,14.5
17710,14.5
17711,14.5
17712,13.7
17713,13.0
17714,12.9
17715,12.3
17716,11.8
17717,11.5
17718,11.4
17719,11.4
17720,12.4
17721,14.0
17722,17.3
17723,20.3
17724,20.6
17725,22.9
17726,22.6
17727,20.7
17728,20.7
17729,19.5
17730,19.9
17731,19.1
17732,17.6
17733,16.2
17734,16.2
17735,15.7
17736,15.4
17737,14.8
17738,16.3
17739,15.2
17740,16.6
17741,16.6
17742,17.0
17743,17.7
17744,17.2
17745,18.0
17746,18.0
17747,19.2
17748,20.0
17749,20.4
17750,18.8
17751,19.1
17752,19.4
17753,18.6
17754,17.6
17755,17.6
17756,17.3
17757,17.3
17758,17.2
17759,17.2
17760,17.4
17761,17.2
17762,17.1
17763,17.7
17764,17.7
17765,17.7
17766,17.7
17767,17.8
17768,18.0
17769,18.7
17770,17.1
17771,19.3
17772,14.9
17773,19.1
17774,19.1
17775,18.8
17776,18.4
17777,17.9
17778,17.0
17779,17.5
17780,17.0
17781,17.1
17782,17.1
17783,16.8
17784,16.7
17785,14.6
17786,16.3
17787,16.0
17788,15.9
17789,15.7
17790,15.3
17791,15.1
17792,17.4
17793,15.5
17794,16.1
17795,17.3
17796,19.8
17797,19.8
17798,18.4
17799,18.0
17800,18.4
17801,17.8
17802,15.1
17803,16.1
17804,14.2
17805,13.5
17806,13.5
17807,12.0
17808,11.4
17809,11.4
17810,10.9
17811,10.5
17812,10.5
17813,11.4
17814,9.8
17815,9.4
17816,9.9
17817,11.3
17818,14.1
17819,15.2
17820,15.5
17821,15.7
17822,15.0
17823,13.7
17824,13.1
17825,16.7
17826,11.5
17827,11.2
17828,10.8
17829,11.5
17830,9.7
17831,9.7
17832,11.2
17833,11.2
17834,10.4
17835,10.6
17836,10.6
17837,10.4
17838,10.6
17839,11.0
17840,11.0
17841,12.4
17842,14.1
17843,15.2
17844,16.1
17845,16.6
17846,16.2
17847,16.3
17848,16.2
17849,15.6
17850,15.0
17851,15.0
17852,13.7
17853,13.4
17854,13.4
17855,14.1
17856,12.6
17857,12.3
17858,12.2
17859,11.3
17860,11.3
17861,11.2
17862,10.8
17863,10.4
17864,11.5
17865,13.6
17866,16.4
17867,19.0
17868,20.8
17869,22.0
17870,20.3
17871,19.5
17872,18.8
17873,17.8
17874,17.1
17875,16.7
17876,13.7
17877,14.1
17878,14.1
17879,14.1
17880,13.8
17881,13.3
17882,12.2
17883,12.2
17884,11.8
17885,11.9
17886,12.1
17887,11.8
17888,15.3
17889,14.4
17890,17.7
17891,21.6
17892,22.8
17893,24.6
17894,23.4
17895,19.5
17896,19.5
17897,20.6
17898,19.6
17899,18.8
17900,17.4
17901,17.2
17902,15.7
17903,15.7
17904,15.1
17905,14.6
17906,15.9
17907,13.9
17908,13.9
17909,13.9
17910,13.9
17911,13.7
17912,15.3
17913,17.1
17914,20.2
17915,21.6
17916,20.4
17917,23.1
17918,21.6
17919,21.7
17920,21.7
17921,20.5
17922,20.0
17923,19.5
17924,19.3
17925,19.0
17926,19.0
17927,18.8
17928,18.4
17929,18.1
17930,18.0
17931,17.9
17932,17.7
17933,17.8
17934,17.9
17935,16.3
17936,17.6
17937,18.0
17938,23.0
17939,19.1
17940,19.4
17941,20.6
17942,21.8
17943,21.8
17944,22.3
17945,22.0
17946,20.4
17947,19.6
17948,19.2
17949,19.3
17950,18.0
17951,17.0
17952,17.8
17953,18.8
17954,17.4
17955,17.2
17956,17.5
17957,17.5
17958,17.8
17959,17.8
17960,18.7
17961,17.2
17962,17.6
17963,17.6
17964,16.3
17965,15.5
17966,14.9
17967,14.5
17968,14.3
17969,13.8
17970,14.4
17971,13.9
17972,13.9
17973,13.8
17974,13.6
17975,13.6
17976,13.3
17977,13.5
17978,13.6
17979,13.9
17980,13.7
17981,13.5
17982,13.3
17983,13.3
17984,14.0
17985,13.9
17986,14.0
17987,14.0
17988,15.4
17989,15.4
17990,15.4
17991,15.4
17992,19.2
17993,15.1
17994,15.2
17995,15.0
17996,14.9
17997,14.7
17998,15.3
17999,15.3
18000,15.4
18001,15.4
18002,15.4
18003,15.2
18004,15.3
18005,15.2
18006,15.7
18007,15.7
18008,16.6
18009,17.7
18010,19.9
18011,22.0
18012,23.4
18013,23.3
18014,23.0
18015,23.1
18016,22.7
18017,21.5
18018,20.2
18019,19.5
18020,19.3
18021,19.1
18022,19.1
18023,19.1
18024,18.9
18025,18.9
18026,18.0
18027,16.6
18028,16.6
18029,15.7
18030,16.7
18031,16.8
18032,16.6
18033,12.9
18034,20.0
18035,24.6
18036,24.6
18037,24.3
18038,21.9
18039,21.5
18040,21.3
18041,19.6
18042,18.8
18043,18.4
18044,17.9
18045,17.6
18046,17.8
18047,17.6
18048,17.0
18049,14.8
18050,15.9
18051,15.6
18052,15.6
18053,15.6
18054,15.4
18055,15.6
18056,15.6
18057,16.5
18058,18.0
18059,20.3
18060,21.9
18061,22.7
18062,23.8
18063,24.5
18064,23.4
18065,20.5
18066,18.4
18067,17.5
18068,17.4
18069,17.8
18070,18.3
18071,16.7
18072,16.6
18073,16.4
18074,16.0
18075,11.2
18076,14.5
18077,14.5
18078,14.0
18079,13.6
18080,12.3
18081,13.1
18082,12.6
18083,12.2
18084,12.1
18085,11.8
18086,10.9
18087,14.5
18088,15.4
18089,11.3
18090,11.3
18091,11.1
18092,11.1
18093,11.4
18094,11.4
18095,11.5
18096,11.6
18097,11.3
18098,11.3
18099,11.6
18100,11.3
18101,11.2
18102,11.2
18103,11.4
18104,11.5
18105,11.8
18106,12.7
18107,13.0
18108,13.3
18109,13.6
18110,13.0
18111,12.3
18112,12.3
18113,11.9
18114,11.6
18115,11.6
18116,11.9
18117,12.3
18118,12.3
18119,12.2
18120,12.2
18121,12.2
18122,12.2
18123,12.0
18124,12.2
18125,11.0
18126,11.9
18127,11.5
18128,11.7
18129,11.9
18130,12.0
18131,12.0
18132,12.2
18133,12.3
18134,14.8
18135,12.9
18136,12.4
18137,12.4
18138,12.3
18139,13.6
18140,14.4
18141,13.6
18142,12.1
18143,12.4
18144,12.1
18145,12.1
18146,12.0
18147,11.9
18148,11.8
18149,11.6
18150,8.9
18151,12.0
18152,12.3
18153,11.5
18154,12.3
18155,13.3
18156,11.5
18157,13.3
18158,11.2
18159,12.7
18160,12.6
18161,12.6
18162,12.6
18163,12.6
18164,11.5
18165,11.5
18166,10.1
18167,9.6
18168,9.0
18169,8.8
18170,8.9
18171,8.8
18172,8.1
